,BTS,GROUPE,X,Y,commune_id
68432,35X117,ALGER_AUX,3.32555,36.646,2741.0
68451,25X063,AUXILIARY,6.6094,36.2552,2693.0
68490,13M09,TLEMCEN_AUX,-1.31253,34.8816,2745.0
68542,16X205,CENTRE_AUX,3.08071,36.7301,2691.0
68560,16X400,CENTRE_AUX,3.28626,36.7425,3028.0
68564,24X072,AUXILIARY BL,7.72676,36.4757,3246.0
68565,25X184,CONSTANTINE_AUX,6.64204,36.43909,2955.0
68568,18X043,CONSTANTINE_AUX,5.52912,36.70104,3171.0
68571,29X045,AUXILIARY BL,0.13628,35.3896,2724.0
68587,16X903,AUXILIARY BL,3.21384,36.7247,2904.0
68597,35X072,AUXILIARY BL,3.72278,36.8777,3346.0
68622,16X735,ALGER_AUX,2.99215,36.7094,2965.0
68634,44X010,ORAN_AUX,1.67,36.2231,2847.0
68643,18X033,AUXILIARY BL,5.89791,36.7784,2923.0
68652,02X098,AUXILIARY BL,1.30081,36.2759,2983.0
68716,37X004,SUD_AUX,-8.085,27.4791,2914.0
68725,19X216,SETIF_AUX,5.74377,36.3141,3273.0
68749,31X266,AUXILIARY BL,-0.59544,35.6982,2787.0
68760,13X257,TLEMCEN_AUX,-1.37447,34.8365,3378.0
68838,25X112,AUXILIARY BL,6.83199,36.3156,3016.0
68842,16X204,SETIF_AUX,3.05311,36.7272,2805.0
68877,31X071,AUXILIARY BL,-0.62639,35.70106,2787.0
68889,16X479,CONSTANTINE_AUX,3.24148,36.77,2791.0
68900,08X076,AUXILIARY BL,-2.17886,31.65725,2829.0
68914,19X270,SETIF_AUX,5.53862,36.17,2959.0
68934,31X405,ORAN_AUX,-0.55645,35.6978,2723.0
68935,31X405,CENTRE_AUX,-0.55645,35.6978,2723.0
68944,25X031,AUXILIARY BL,6.50495,36.2683,2708.0
68969,07X101,AUXILIARY BL,5.39574,34.6402,3249.0
68971,16X022,AUXILIARY BL,3.05499,36.7704,2838.0
69003,16X856,ALGER_AUX,2.9409,36.67019,2705.0
69010,19X146,AUXILIARY BL,5.40434,36.1806,2809.0
69016,23X137,CONSTANTINE_AUX,7.76176,36.9247,2731.0
69019,48X070,AUXILIARY BL,0.8009,35.67339,3857.0
69032,21X022,AUXILIARY BL,7.05964,36.7189,3031.0
69045,10X125,AUXILIARY BL,3.66791,36.2978,2970.0
69053,16X113,ALGER_AUX,3.03968,36.75123,3117.0
69063,45X001,AUXILIARY BL,-0.31325,33.2662,2749.0
69097,07X092,AUXILIARY BL,5.74118,34.8647,2816.0
69166,16X449,ALGER_AUX,3.051,36.7668,2838.0
69184,25X155,AUXILIARY BL,6.551,36.453,2879.0
69233,31X745,ORAN_AUX,-0.77282,35.7397,2780.0
69237,06X027,AUXILIARY BL,4.75981,36.5032,3130.0
69261,27X045,ORAN_AUX,0.09063,35.9313,2726.0
69271,01X003,AUXILIARY BL,1.09095,26.96584,3593.0
69302,26X138,AUXILIARY BL,2.92251,36.13945,2759.0
69340,24X100,CONSTANTINE_AUX,7.27,36.45721,3299.0
69341,08G03,SUD_AUX,-2.2407,31.56837,2829.0
69353,16X866,AUXILIARY BL,2.85014,36.718,2688.0
69361,09X131,AUXILIARY BL,2.8745,36.4958,2865.0
69376,31X009,SUD_AUX,-0.64594,35.6948,2787.0
69388,19X141,AUXILIARY BL,5.29635,35.9214,2819.0
69401,30X107,AUXILIARY BL,6.071,31.7036,2828.0
69410,05X018,SETIF_AUX,5.63716,35.2559,3878.0
69424,20X001,TLEMCEN_AUX,0.14703,34.83531,2841.0
69428,08X022,AUXILIARY BL,-2.70817,31.0239,3057.0
69429,43X093,AUXILIARY BL,6.07922,36.5026,3480.0
69432,14X030,AUXILIARY BL,1.32439,35.35268,2740.0
69451,43X174,CONSTANTINE_AUX,6.31427,36.57886,3746.0
69453,19X046,AUXILIARY BL,5.73683,36.3151,3273.0
69497,25X094,CONSTANTINE_AUX,6.56006,36.2954,2764.0
69502,16X882,CENTRE_AUX,3.25876,36.7942,2774.0
69505,42X034,AUXILIARY BL,2.76279,36.63858,3096.0
69515,16X062,CENTRE_AUX,2.94295,36.6731,2705.0
69530,25X046,AUXILIARY BL,6.62982,36.3807,2764.0
69543,30X003,AUXILIARY BL,6.05683,31.6867,2828.0
69603,16X487,CENTRE_AUX,3.3453,36.7303,2796.0
69604,07X050,AUXILIARY BL,5.75102,34.8578,2816.0
69611,27X212,AUXILIARY BL,0.09128,35.9267,2726.0
69654,31X189,AUXILIARY BL,-0.66825,35.64094,2802.0
69692,15X156,CENTRE_AUX,4.2029,36.4972,3726.0
69797,20X064,TLEMCEN_AUX,0.32008,34.9173,3841.0
69803,26X112,AUXILIARY BL,2.74288,36.25074,2730.0
69808,31X143,AUXILIARY BL,-0.53667,35.71597,2833.0
69833,07X011,AUXILIARY BL,5.90443,34.44,3789.0
69860,31M10,ORAN_AUX,-0.61053,35.71039,2787.0
69909,16X1386,ALGER_AUX,3.02828,36.67506,2817.0
69928,16X967,AUXILIARY BL,3.2415,36.7896,2774.0
69946,15X035,ALGER_AUX,4.41464,36.8912,2807.0
69947,15X154,AUXILIARY BL,4.046,36.70512,2683.0
69950,09X035,AUXILIARY BL,2.75825,36.42112,3010.0
69957,38X055,ORAN_AUX,1.61188,35.7668,3073.0
69998,21X088,AUXILIARY BL,6.9966,36.8875,2754.0
70006,28X093,SETIF_AUX,3.76316,34.82,3949.0
70022,34X162,SETIF_AUX,5.02443,35.95049,2682.0
70028,16X762,AUXILIARY BL,2.9998,36.74,3066.0
70082,40X075,AUXILIARY BL,6.65836,35.206,3930.0
70100,21M05,CONSTANTINE_AUX,6.9075,36.88,2754.0
70136,39X060,AUXILIARY BL,5.99501,33.5774,2842.0
70137,01X013,AUXILIARY BL,0.34185,28.7017,3651.0
70140,16X485,SETIF_AUX,3.10257,36.7366,2725.0
70147,16X524,AUXILIARY BL,3.31134,36.7861,2717.0
70184,31X091,SUD_AUX,-0.66589,35.6732,2787.0
70222,31X095,AUXILIARY BL,-0.62636,35.6917,2787.0
70225,48X003,ORAN_AUX,0.55586,35.74111,2843.0
70234,27X089,ORAN_AUX,0.10911,35.9339,2726.0
70247,16X212,AUXILIARY BL,3.0565,36.7631,2966.0
70269,10X113,AUXILIARY BL,3.69562,36.1476,2976.0
70281,16X168,AUXILIARY BL,3.00037,36.77166,3166.0
70290,12X042,CONSTANTINE_AUX,8.08007,35.41997,2697.0
70302,40X012,SETIF_AUX,6.74862,35.3222,3518.0
70307,05X056,CENTRE_AUX,6.31513,35.1405,2860.0
70320,32X011,AUXILIARY BL,0.05102,33.0333,3649.0
70324,06X032,AUXILIARY BL,4.61422,36.5407,3493.0
70347,16X113,AUXILIARY BL,3.03968,36.7512,3117.0
70362,16X193,ALGER_AUX,3.08915,36.7403,2691.0
70399,19X038,AUXILIARY BL,5.83696,36.12984,2883.0
70404,09X146,CENTRE_AUX,2.98473,36.55913,3332.0
70438,26X023,AUXILIARY BL,3.22937,36.1973,3416.0
70447,02X274,AUXILIARY BL,1.24159,36.22961,2983.0
70492,05X022,CONSTANTINE_AUX,6.64746,35.6637,2710.0
70495,02X175,AUXILIARY BL,1.53156,36.18785,2824.0
70529,16X050,CONSTANTINE_AUX,3.18773,36.7251,2864.0
70547,16X181,AUXILIARY BL,3.17207,36.6535,3014.0
70556,02X097,ORAN_AUX,0.82713,36.27894,3241.0
70574,47X015,SUD_AUX,4.2178,32.3873,3324.0
70580,43X009,SUD_AUX,6.32661,36.5096,3360.0
70603,16X1092,ALGER_AUX,3.03107,36.76913,2931.0
70630,16X630,ALGER_AUX,3.03275,36.7386,2805.0
70638,16X638,CENTRE_AUX,3.28196,36.7383,3028.0
70639,16X622,CENTRE_AUX,3.24371,36.7853,2774.0
70665,34X109,AUXILIARY BL,4.96579,35.9908,3400.0
70667,31X218,AUXILIARY BL,-0.62139,35.63492,2802.0
70682,31X132,TLEMCEN_AUX,-0.57753,35.7313,2833.0
70709,33X003,CONSTANTINE_AUX,9.4848,24.552,3538.0
70712,38X013,CENTRE_AUX,1.81472,35.5973,2762.0
70762,16X1036,ALGER_AUX,3.00307,36.79594,3081.0
70763,16X853,AUXILIARY BL,3.3386,36.7441,2796.0
70777,06X188,SETIF_AUX,4.37895,36.3705,2950.0
70821,25X072,AUXILIARY BL,6.62079,36.3527,2764.0
70866,26X045,AUXILIARY BL,2.91545,36.132,2759.0
70922,48X068,AUXILIARY BL,0.66448,36.10852,3910.0
70932,16X492,AUXILIARY BL,3.10286,36.67021,2834.0
70961,36X015,CONSTANTINE_AUX,8.10699,36.50028,2777.0
70968,18X057,AUXILIARY BL,6.15848,36.7992,3329.0
71002,16X819,ALGER_AUX,3.03616,36.73646,2805.0
71037,42X038,AUXILIARY BL,2.70474,36.64426,3109.0
71052,18X008,AUXILIARY BL,5.76079,36.8108,2785.0
71063,31X332,ORAN_AUX,-0.57832,35.72644,2833.0
71089,16X1095,ALGER_AUX,3.16931,36.72612,2864.0
71095,02X153,ORAN_AUX,1.59283,36.20465,2824.0
71167,13X289,TLEMCEN_AUX,-1.29772,34.8802,2745.0
71184,39X018,SUD_AUX,6.90764,33.28329,3462.0
71256,16X1101,AUXILIARY BL,2.93135,36.7958,2956.0
71265,23X013,AUXILIARY BL,7.74449,36.90059,2731.0
71278,02X118,ORAN_AUX,1.83566,35.9171,2895.0
71294,31X239,AUXILIARY BL,-0.73975,35.6124,3248.0
71305,05X174,AUXILIARY BL,5.35311,35.392,2698.0
71332,21X033,ALGER_AUX,6.64374,36.8364,3176.0
71348,14X038,ORAN_AUX,1.75969,35.43019,3026.0
71360,30X103,SETIF_AUX,5.26555,31.9528,2818.0
71412,48X113,AUXILIARY BL,0.68258,35.79688,3425.0
71436,31X096,AUXILIARY BL,-0.65417,35.68194,2787.0
71441,13X235,AUXILIARY BL,-1.6916,34.808,2692.0
71466,43X075,AUXILIARY BL,6.17476,36.4684,3345.0
71470,09X153,CENTRE_AUX,2.82891,36.4716,2757.0
71498,16X574,CENTRE_AUX,2.88574,36.7471,2868.0
71502,48X115,ORAN_AUX,0.90378,35.96141,2681.0
71504,27X036,AUXILIARY BL,0.09456,35.93989,2726.0
71518,08G03,SUD_AUX,-2.21729,31.61,2829.0
71519,18X001,AUXILIARY BL,5.76108,36.8223,2785.0
71524,39X002,AUXILIARY BL,6.8586,33.35705,2885.0
71531,06X055,AUXILIARY BL,4.41357,36.3514,2967.0
71545,29X156,AUXILIARY BL,0.14114,35.4138,3622.0
71567,34X004,SUD_AUX,4.76952,36.0647,2752.0
71590,08D00,AUXILIARY BL,-2.21542,31.61433,2829.0
71591,25X105,CONSTANTINE_AUX,6.59236,36.36023,2764.0
71595,46X033,AUXILIARY BL,-1.17806,35.4196,3665.0
71606,16X579,CENTRE_AUX,3.09133,36.728,2691.0
71628,17X173,SUD_AUX,3.3679,35.3577,2957.0
71664,31X574,AUXILIARY BL,-0.54396,35.74708,2833.0
71668,16X1366,ALGER_AUX,2.9859,36.71364,3066.0
71740,36X029,SETIF_AUX,8.61008,36.8223,3445.0
71792,14X083,AUXILIARY BL,2.3189,35.21613,2876.0
71799,03X013,AUXILIARY BL,2.84844,33.82577,2853.0
71808,45X053,AUXILIARY BL,-0.27339,33.5578,2770.0
71809,16X169,AUXILIARY BL,3.01671,36.8168,2810.0
71945,23X250,CONSTANTINE_AUX,7.65751,36.83945,2800.0
71957,10X005,AUXILIARY BL,3.89977,36.3782,2920.0
71963,02X059,CENTRE_AUX,1.38375,36.2483,2921.0
71976,46M04,TLEMCEN_AUX,-0.97122,35.3802,3124.0
71980,34X030,CENTRE_AUX,4.8789,35.9796,3366.0
71989,12X036,AUXILIARY BL,7.75606,35.2743,3354.0
72038,16X486,ALGER_AUX,3.20198,36.7514,2791.0
72054,28X174,AUXILIARY BL,4.43104,34.8982,3601.0
72075,03X068,AUXILIARY BL,2.85716,33.7924,2853.0
72079,16M21,ALGER_AUX,3.0565,36.7631,2966.0
72087,35X115,AUXILIARY BL,3.9129,36.91155,3304.0
72118,18X055,AUXILIARY BL,5.95089,36.8002,3151.0
72138,09X084,CENTRE_AUX,2.91094,36.57558,3106.0
72189,01X001,CENTRE_AUX,-0.28339,27.875,2940.0
72266,29X021,AUXILIARY BL,-0.25656,35.56111,3303.0
72286,05X046,AUXILIARY BL,6.14785,35.5467,2784.0
72338,24X031,AUXILIARY BL,7.28544,36.41565,2891.0
72375,09M09,CENTRE_AUX,2.91193,36.572,3106.0
72384,06X177,AUXILIARY BL,5.04656,36.7276,2719.0
72414,35X049,ALGER_AUX,3.48787,36.758,3113.0
72416,16X310,ALGER_AUX,3.06211,36.7839,2886.0
72423,04X066,AUXILIARY BL,7.34933,35.57149,3373.0
72459,42X028,CENTRE_AUX,2.69136,36.64524,3109.0
72461,16X306,ALGER_AUX,3.06211,36.7771,2838.0
72464,09X134,CENTRE_AUX,2.80708,36.51702,3355.0
72515,31X756,ORAN_AUX,-0.5817,35.62249,3338.0
72516,31M15,ORAN_AUX,-0.64998,35.69304,2787.0
72547,30X007,AUXILIARY BL,5.3409,31.9487,2818.0
72549,15X145,SETIF_AUX,4.50385,36.734,3201.0
72567,09X224,ALGER_AUX,2.9067,36.5097,3158.0
72604,27X094,AUXILIARY BL,0.09083,35.9438,2726.0
72612,29X091,AUXILIARY BL,-0.19217,35.527,2739.0
72631,02X006,ORAN_AUX,1.75669,36.0519,2824.0
72633,43M08,CONSTANTINE_AUX,6.34016,36.5113,3360.0
72636,09X102,CENTRE_AUX,2.86092,36.48902,2913.0
72642,31X043,ORAN_AUX,-0.38039,35.79347,3443.0
72703,08X039,SUD_AUX,-2.25285,31.6518,2829.0
72790,02X277,ORAN_AUX,1.3954,36.0687,2799.0
72806,16X223,ALGER_AUX,3.05931,36.7765,2838.0
72864,11X006,CENTRE_AUX,5.51994,22.7825,3104.0
72876,30X123,SUD_AUX,6.04315,31.845,2828.0
72891,03X114,AUXILIARY BL,2.85305,33.86448,2853.0
72915,31X385,ORAN_AUX,-0.63269,35.6737,2787.0
72922,35X136,CENTRE_AUX,3.59848,36.67315,2975.0
72925,13X043,AUXILIARY BL,-1.32136,34.91186,2745.0
72927,48X089,ORAN_AUX,0.82243,35.92959,2873.0
72948,31X002,SUD_AUX,-0.62675,35.70483,2787.0
72959,13X251,AUXILIARY BL,-1.32619,34.90336,2745.0
72970,02M04,ORAN_AUX,1.33703,36.1677,2895.0
72995,09X111,AUXILIARY BL,2.8525,36.50704,2846.0
73064,12X047,CONSTANTINE_AUX,7.45594,35.0214,3950.0
73078,21X005,AUXILIARY BL,6.8669,36.6983,3500.0
73079,41X020,AUXILIARY BL,7.95156,36.2884,2806.0
73107,26X134,CENTRE_AUX,2.75048,35.8832,2812.0
73109,24X084,AUXILIARY BL,7.41944,36.47139,2786.0
73113,26X034,ALGER_AUX,3.47713,36.352,3115.0
73114,35X054,SUD_AUX,3.56407,36.7857,3386.0
73138,43X022,AUXILIARY BL,6.38944,36.1807,2851.0
73145,08X009,AUXILIARY BL,-1.246,32.0401,3311.0
73197,39X111,AUXILIARY BL,6.86468,33.36909,2885.0
73204,31X576,ORAN_AUX,-0.7339,35.626,3248.0
73219,42X027,AUXILIARY BL,2.193,36.607,3362.0
73248,15X074,AUXILIARY BL,4.06397,36.7023,2683.0
73262,28X141,AUXILIARY BL,3.69268,35.1458,3359.0
73277,27X001,SETIF_AUX,0.09525,35.9464,2726.0
73288,34X103,AUXILIARY BL,5.03502,35.9411,2682.0
73323,34X118,CONSTANTINE_AUX,4.75443,36.0727,2752.0
73331,16X325,ALGER_AUX,3.05789,36.7706,2838.0
73359,04X023,SUD_AUX,7.38809,35.7969,2733.0
73364,11X016,AUXILIARY BL,1.90063,27.1067,3461.0
73365,16X1067,CONSTANTINE_AUX,2.8713,36.6837,2768.0
73371,14X152,ORAN_AUX,1.31305,35.37107,2740.0
73403,13X264,AUXILIARY BL,-1.65641,34.8917,2857.0
73443,31X001,AUXILIARY BL,-0.64103,35.668,2787.0
73445,13X190,TLEMCEN_AUX,-1.81944,35.0632,3090.0
73449,06X132,CONSTANTINE_AUX,5.05532,36.748,2719.0
73453,10X040,AUXILIARY BL,4.30314,36.3286,2973.0
73469,16X184,AUXILIARY BL,3.18439,36.7352,2864.0
73492,43X007,CONSTANTINE_AUX,6.34979,36.2493,3268.0
73493,09M06,CENTRE_AUX,2.8236,36.4722,2757.0
73496,35X061,AUXILIARY BL,3.35974,36.6878,3172.0
73505,29X206,ORAN_AUX,-0.14298,35.52758,2739.0
73546,21M06,CONSTANTINE_AUX,6.91167,36.872,2754.0
73625,45X021,AUXILIARY BL,-0.26481,33.5493,2770.0
73634,30X083,AUXILIARY BL,5.32592,31.9526,2818.0
73635,31X208,AUXILIARY BL,-0.63375,35.695,2787.0
73637,05X017,AUXILIARY BL,6.34634,35.259,3352.0
73642,38X004,AUXILIARY BL,1.96225,35.6692,3541.0
73675,48X057,AUXILIARY BL,0.88355,35.9445,2681.0
73697,05X080,AUXILIARY BL,5.38442,35.3963,2698.0
73701,16X882,AUXILIARY BL,3.25876,36.7942,2774.0
73738,08D04,SUD_AUX,-2.20534,31.62003,2829.0
73740,31X144,TLEMCEN_AUX,-0.59077,35.7102,2833.0
73761,48X016,AUXILIARY BL,0.45953,35.73231,2856.0
73785,26X127,AUXILIARY BL,2.8558,36.202,3499.0
73792,04X092,CONSTANTINE_AUX,7.32035,35.81772,2733.0
73795,13X132,AUXILIARY BL,-1.74325,34.8493,2692.0
73797,48X013,AUXILIARY BL,0.67656,35.7938,3425.0
73806,15X254,ALGER_AUX,3.83186,36.5874,2982.0
73849,02X110,AUXILIARY BL,0.83669,36.35987,3483.0
73892,28X154,AUXILIARY BL,4.17287,35.2987,3379.0
73931,39X048,AUXILIARY BL,6.89963,33.5279,3099.0
73937,05X094,AUXILIARY BL,6.14298,35.5434,2784.0
73942,19X120,AUXILIARY BL,5.53107,36.1189,3342.0
73943,35X097,ALGER_AUX,3.75301,36.6592,3361.0
73966,27X124,ORAN_AUX,0.17436,35.9464,3295.0
73971,15X005,CENTRE_AUX,4.05652,36.7157,2683.0
74077,02X188,ORAN_AUX,1.29195,36.1337,2895.0
74085,16X740,AUXILIARY BL,3.00247,36.7357,3066.0
74117,06X050,SETIF_AUX,4.66492,36.6413,3951.0
74124,09X034,ORAN_AUX,2.8385,36.4798,2757.0
74135,21X042,AUXILIARY BL,6.56312,36.9804,3472.0
74140,09M07,AUXILIARY BL,2.91314,36.5716,3106.0
74187,26X110,SETIF_AUX,2.7637,36.277,2730.0
74197,12X094,AUXILIARY BL,8.12008,35.39212,2697.0
74220,46X117,AUXILIARY BL,-1.2485,35.2516,3086.0
74227,16X432,CENTRE_AUX,2.96289,36.7207,3066.0
74237,19X085,TLEMCEN_AUX,5.85318,36.2031,3785.0
74263,09X207,CENTRE_AUX,2.7788,36.4528,3383.0
74284,10X073,CENTRE_AUX,4.32851,36.36124,2950.0
74300,16X502,AUXILIARY BL,3.0616,36.73386,2691.0
74314,27X136,ORAN_AUX,0.11139,35.97502,2726.0
74327,16X951,AUXILIARY BL,2.9483,36.7184,2760.0
74340,20X046,AUXILIARY BL,0.84407,34.5041,3457.0
74357,19X270,ORAN_AUX,5.53862,36.17,2959.0
74433,09X148,CENTRE_AUX,2.787,36.4872,2757.0
74439,35X142,ALGER_AUX,3.38833,36.7326,2858.0
74453,35X153,SUD_AUX,3.41369,36.7258,2858.0
74460,16X999,ALGER_AUX,3.04555,36.7439,3117.0
74465,06X122,SETIF_AUX,5.04121,36.73437,2719.0
74488,32X026,AUXILIARY BL,1.22348,33.7493,2996.0
74510,09M09,CENTRE_AUX,2.91193,36.57196,3106.0
74535,42X145,CENTRE_AUX,2.70631,36.6301,3109.0
74543,07X005,AUXILIARY BL,5.70034,34.8329,2816.0
74546,04X048,AUXILIARY BL,6.86698,35.9745,2994.0
74553,41X025,AUXILIARY BL,8.3311,36.2343,3606.0
74558,16X162,CENTRE_AUX,2.88755,36.7539,2868.0
74581,15X072,AUXILIARY BL,4.21903,36.8666,3105.0
74645,16X708,CONSTANTINE_AUX,3.20583,36.6981,2904.0
74651,26X113,AUXILIARY BL,2.7646,36.2562,2730.0
74703,41X007,CONSTANTINE_AUX,7.9312,36.2068,3574.0
74705,14X008,AUXILIARY BL,1.31706,35.3667,2740.0
74706,29x15,ORAN_AUX,0.07294,35.5731,2898.0
74729,31X408,AUXILIARY BL,-0.59214,35.72272,2787.0
74744,25X035,AUXILIARY BL,6.6984,36.2673,2693.0
74755,16X989,AUXILIARY BL,3.01003,36.72662,2965.0
74766,31X064,ORAN_AUX,-0.49106,35.6947,3077.0
74816,44X142,AUXILIARY BL,1.76803,36.283,3707.0
74841,15X119,CENTRE_AUX,4.03732,36.703,2683.0
74861,05X012,SETIF_AUX,5.36748,35.38481,2698.0
74864,02X205,ORAN_AUX,1.51255,36.1365,3184.0
74868,14X044,AUXILIARY BL,1.23872,34.8952,3043.0
74869,16X511,AUXILIARY BL,2.96083,36.7676,2938.0
74877,31X058,ORAN_AUX,-0.49778,35.69353,3077.0
74893,31X099,ORAN_AUX,-0.57344,35.69683,2833.0
74898,16X1607,ALGER_AUX,3.21421,36.71216,2904.0
74953,16X1042,ALGER_AUX,3.02817,36.7264,2805.0
74963,09X026,AUXILIARY BL,3.17936,36.5928,2870.0
74991,39X080,AUXILIARY BL,6.01089,33.498,3287.0
75010,19X154,AUXILIARY BL,5.2972,35.9551,2815.0
75023,47X030,SUD_AUX,3.69516,32.4861,3011.0
75047,44X113,AUXILIARY BL,1.84505,36.3042,3202.0
75084,17X110,SUD_AUX,3.26986,34.69122,2703.0
75091,16X053,AUXILIARY BL,3.05274,36.6708,2817.0
75106,09X256,ALGER_AUX,2.9873,36.5774,3332.0
75133,16X641,ALGER_AUX,3.04853,36.78969,3127.0
75136,10X029,AUXILIARY BL,4.34536,36.422,3584.0
75159,16X527,AUXILIARY BL,3.22065,36.7276,2904.0
75161,29X046,AUXILIARY BL,0.13167,35.4065,2724.0
75168,25X095,CONSTANTINE_AUX,6.63347,36.35592,2764.0
75268,13X176,SUD_AUX,-1.91883,34.9203,3200.0
75278,25X142,TLEMCEN_AUX,6.69755,36.2608,2693.0
75290,24X032,AUXILIARY BL,7.69798,36.6174,3475.0
75313,17X031,SUD_AUX,3.2261,34.36502,2758.0
75362,23X133,CONSTANTINE_AUX,7.7432,36.8998,2731.0
75369,29X061,AUXILIARY BL,0.07961,35.5936,2898.0
75385,34X032,AUXILIARY BL,4.77575,36.0735,2752.0
75391,41X023,AUXILIARY BL,7.98471,36.2884,2806.0
75396,16X015,ALGER_AUX,3.05319,36.78958,3127.0
75417,31X149,AUXILIARY BL,-0.64514,35.7017,2787.0
75418,14X128,ORAN_AUX,0.77609,35.0899,3067.0
75438,16X1075,ALGER_AUX,3.2291,36.7363,2904.0
75447,12X009,CONSTANTINE_AUX,7.83417,35.8652,2872.0
75465,47X008,AUXILIARY BL,3.75085,32.4902,3192.0
75537,15X244,AUXILIARY BL,4.27005,36.8294,2929.0
75623,16X037,SUD_AUX,2.96625,36.7571,2938.0
75644,15X031,ALGER_AUX,4.29734,36.8191,3142.0
75669,18X037,AUXILIARY BL,6.27317,36.6357,3194.0
75678,20X007,TLEMCEN_AUX,0.478,34.98822,3293.0
75698,16X484,ALGER_AUX,3.20108,36.69986,2904.0
75722,32X046,AUXILIARY BL,0.09554,34.0335,2960.0
75758,13X095,TLEMCEN_AUX,-1.61069,34.5789,3138.0
75794,35X005,AUXILIARY BL,3.49779,36.725,3479.0
75824,16X582,AUXILIARY BL,2.99175,36.7355,3066.0
75839,10X073,SETIF_AUX,4.32851,36.3612,2950.0
75848,44X018,AUXILIARY BL,2.0765,36.1967,2925.0
75857,14X140,AUXILIARY,1.50856,35.1811,2707.0
75888,06X090,SETIF_AUX,5.42232,36.6503,3471.0
75977,09X200,CENTRE_AUX,2.6884,36.46041,3100.0
75984,43X089,SUD_AUX,6.00111,36.4756,2974.0
76005,23X117,CONSTANTINE_AUX,7.73713,36.79731,2823.0
76044,23M04,CONSTANTINE_AUX,7.75311,36.9263,2731.0
76045,16X566,ALGER_AUX,3.12742,36.70724,3161.0
76087,31X479,TLEMCEN_AUX,-0.90168,35.5747,3017.0
76101,04X146,AUXILIARY BL,6.88419,36.1116,2837.0
76173,16M63,AUXILIARY BL,3.03275,36.7386,2805.0
76221,03X114,SUD_AUX,2.85305,33.86448,2853.0
76231,16X836,ALGER_AUX,3.33793,36.7763,2796.0
76265,23X033,AUXILIARY BL,7.3754,37.0671,3358.0
76270,02X024,AUXILIARY BL,1.36967,36.1486,2895.0
76277,31X031,AUXILIARY BL,-0.61725,35.7122,2787.0
76296,16X103,CENTRE_AUX,3.34153,36.7383,2796.0
76372,04X068,CONSTANTINE_AUX,6.56854,36.03621,2677.0
76380,10X078,SETIF_AUX,3.54871,36.0323,3871.0
76386,16X848,SETIF_AUX,3.10563,36.6249,2997.0
76403,13X328,AUXILIARY BL,-1.291,34.95453,2878.0
76416,24X089,AUXILIARY BL,7.24842,36.24178,3131.0
76471,16X616,AUXILIARY BL,3.00088,36.8151,2810.0
76480,27X008,AUXILIARY BL,0.08869,35.92264,2726.0
76523,14X145,AUXILIARY BL,1.6694,35.3538,3576.0
76529,31X340,ORAN_AUX,-0.65507,35.6855,2787.0
76534,16X247,AUXILIARY BL,3.05792,36.77814,2838.0
76553,10X081,AUXILIARY BL,3.74925,36.3212,2854.0
76566,16X042,AUXILIARY BL,3.00926,36.8175,2810.0
76568,29X001,AUXILIARY BL,0.14358,35.4089,2724.0
76596,25X245,CONSTANTINE_AUX,6.6628,36.4394,2955.0
76608,15X049,AUXILIARY BL,3.79084,36.6261,3297.0
76627,34X048,AUXILIARY BL,4.66877,36.2768,3487.0
76720,09X109,CENTRE_AUX,2.6217,36.4464,2814.0
76731,43X089,AUXILIARY BL,6.00111,36.4756,2974.0
76742,35X093,ALGER_AUX,3.47311,36.7492,3113.0
76767,12X023,AUXILIARY BL,8.12642,35.40141,2697.0
76809,10X050,SETIF_AUX,4.10935,36.2109,3199.0
76817,10X028,AUXILIARY BL,4.32053,36.3619,2950.0
76823,20X012,AUXILIARY BL,0.14764,34.8313,2841.0
76858,05X109,CONSTANTINE_AUX,6.64415,35.6678,2710.0
76862,18M06,AUXILIARY BL,5.76161,36.8081,2785.0
76882,18X011,SUD_AUX,5.89843,36.7693,2923.0
76893,16X1345,ALGER_AUX,3.00013,36.60737,3264.0
76905,19X136,ALGER_AUX,5.32138,35.6628,3040.0
76979,14X088,AUXILIARY BL,0.98472,34.75401,3945.0
76980,31X090,ORAN_AUX,-0.62239,35.68522,2787.0
77021,16X580,AUXILIARY BL,3.07502,36.732,2691.0
77041,31X105,AUXILIARY BL,-0.66714,35.67931,2787.0
77043,14X068,AUXILIARY BL,2.48586,35.2257,3907.0
77051,19X061,AUXILIARY BL,5.05708,36.328,3718.0
77066,35X150,CENTRE_AUX,3.34309,36.6858,2741.0
77068,29M04,AUXILIARY BL,0.13753,35.3956,2724.0
77070,48X175,ORAN_AUX,0.57531,35.75412,2843.0
77080,11X017,CENTRE_AUX,5.53361,22.79055,3104.0
77081,09X154,AUXILIARY BL,3.20212,36.6529,3068.0
77091,16X323,ALGER_AUX,3.04981,36.7687,2838.0
77097,16X144,AUXILIARY BL,3.2565,36.7692,2791.0
77107,26X006,AUXILIARY BL,2.77,36.2726,2730.0
77113,10X135,AUXILIARY BL,3.81509,36.21945,3527.0
77139,34X026,AUXILIARY BL,4.82013,36.0431,3108.0
77149,31X057,TLEMCEN_AUX,-0.65753,35.6869,2787.0
77188,20X019,SUD_AUX,0.14394,34.8465,2841.0
77200,47X038,CONSTANTINE_AUX,2.87821,30.596,3280.0
